date,num_projects,workload_units,num_eeq_projects,num_epc_projects,num_no_type_projects,eeq_workload,epc_workload,total_workload,region,role,[ESO] Stage,assigned_status
2023-06-06,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-07,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-08,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-09,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-10,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-11,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-12,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-13,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-14,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-15,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-16,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-17,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-18,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-19,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-20,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-21,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-22,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-23,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-24,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-25,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-26,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-27,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-28,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-29,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-06-30,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-01,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-02,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-03,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-04,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-05,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-06,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-07,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-08,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-09,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-10,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-11,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-12,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-13,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-14,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-15,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-16,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-17,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-18,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-19,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-20,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-21,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-22,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-23,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-24,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-25,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-26,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-27,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-28,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-29,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-30,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-07-31,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-01,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-02,3,3,0,0,3,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-03,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-04,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-05,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-06,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-07,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-08,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-09,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-10,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-11,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-12,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-13,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-14,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-15,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-16,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-17,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-18,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-19,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-20,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-21,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-22,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-23,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-24,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-25,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-26,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-27,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-28,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-29,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-30,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-08-31,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-01,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-02,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-03,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-04,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-05,2,2,0,0,2,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-06,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-07,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-08,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-09,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-10,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-11,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-12,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-13,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2023-09-14,1,1,0,0,1,0.0,0.0,0.0,AMER,CPE Electrical,A,unassigned
2022-01-01,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-02,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-03,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-04,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-05,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-06,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-07,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-08,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-09,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-10,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-11,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-12,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-13,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-14,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-15,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-16,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-17,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-18,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-19,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-20,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-21,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-22,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-23,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-24,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-25,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-26,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-27,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-28,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-29,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-30,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-01-31,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-01,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-02,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-03,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-04,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-05,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-06,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-07,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-08,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-09,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-10,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-11,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-12,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-13,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-14,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-15,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-16,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-17,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-18,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-19,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-20,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-21,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-22,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-23,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-24,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-25,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-26,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-27,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-02-28,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-01,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-02,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-03,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-04,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-05,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-06,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-07,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-08,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-09,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-10,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-11,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-12,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-13,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-14,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-15,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-16,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-17,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-18,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-19,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-20,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-21,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-22,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-23,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-24,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-25,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-26,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-27,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-28,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-29,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-30,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-03-31,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-01,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-02,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-03,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-04,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-05,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-06,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-07,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-08,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-09,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-10,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-11,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-12,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-13,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-14,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-15,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-16,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-17,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-18,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-19,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-20,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-21,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-22,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-23,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-24,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-25,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-26,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-27,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-28,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-29,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-04-30,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-01,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-02,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-03,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-04,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-05,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-06,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-07,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-08,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-09,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-10,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-11,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-12,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-13,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-14,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-15,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-16,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-17,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-18,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-19,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-20,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-21,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-22,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-23,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-24,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-25,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-26,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-27,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-28,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-29,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-30,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-05-31,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-01,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-02,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-03,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-04,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-05,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-06,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-07,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-08,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-09,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-10,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-11,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-12,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-13,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-14,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-15,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-16,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-17,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-18,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-19,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
2022-06-20,1,1,0,0,1,0.0,0.0,0.0,AMER,Site Manager,G2 - Delivery,unassigned
